YYYY/MM/DD HR:MI:SS.00  Z(km)  EVENT-ID STN   ARRIV-ID  XD(km)   BAZI   RCAL  RISC
2011/01/30 01:33:54.90  13.40 601875648 BDHA  33450422  283.90  216.16  1.66  1.60  4981
2011/01/30 01:33:54.90  13.40 601875648 DHBB  33450425  297.78  187.79  2.33  2.40  4982
2011/01/30 01:33:54.90  13.40 601875648 HAJJ  33450427  422.82  173.95  1.87  2.50  4983
2011/01/30 02:18:17.42  14.00  16136160 OBO   21268946   84.31  111.37 -1.73 -1.80  4984
2011/01/30 02:18:17.42  14.00  16136160 MCAD  21268947   87.29   91.56 -0.02 -0.10  4985
2011/01/30 02:18:17.42  14.00  16136160 ATA   21268949   92.55   72.15  1.50  0.30  4986
2011/01/30 02:18:17.42  14.00  16136160 TDD   21268948  120.91   95.06 -0.47 -1.00  4987
2011/01/30 02:18:17.42  14.00  16136160 ATD   21268944  128.62   81.17  0.81  0.10  4988
2011/01/30 02:18:17.42  14.00  16136160 SGH   21268951  153.66   78.75  1.33  0.80  4989
2011/01/30 02:18:17.42  14.00  16136160 GBR   21268950  180.02   69.99  2.52  0.50  4990
2011/01/30 02:18:17.42  14.00  16136160 BDHA  33450534  302.98  213.60 -3.34 -3.20  4991
2011/01/30 02:18:17.42  14.00  16136160 DAMY  35576008  320.92  187.29  0.79  1.10  4992
2011/01/30 02:18:17.42  14.00  16136160 HAJJ  33450537  445.81  174.28 -4.28 -3.40  4993
2011/01/30 02:28:42.77   9.00  15981233 OBO   21268955   73.19   89.21 -1.68 -1.70  4994
2011/01/30 02:28:42.77   9.00  15981233 ATA   21268958  102.27   54.01 -1.90 -1.90  4995
2011/01/30 02:28:42.77   9.00  15981233 TDD   21268957  117.02   79.62 -2.50 -2.80  4996
2011/01/30 02:28:42.77   9.00  15981233 ATD   58764691  132.19   67.08 -2.09 -2.80  4997
2011/01/30 02:28:42.77   9.00  15981233 SGH   21268960  157.93   66.99 -1.73 -2.40  4998
2011/01/30 02:28:42.77   9.00  15981233 GBR   21268959  188.53   60.33 -1.84 -2.40  4999
2011/01/30 02:28:42.77   9.00  15981233 UDYN  33450566  219.26  180.07 -1.34 -1.70  5000
2011/01/30 02:28:42.77   9.00  15981233 LBOS  33450561  250.76  213.58 -1.34 -1.60  5001
2011/01/30 02:28:42.77   9.00  15981233 BDHA  33450553  280.37  218.09 -1.71 -1.80  5002
2011/01/30 02:28:42.77   9.00  15981233 DHBB  33450556  290.10  189.09 -0.15 -0.20  5003
2011/01/30 02:28:42.77   9.00  15981233 SANA  33450563  378.05  183.91 -0.58 -0.20  5004
2011/01/30 02:28:42.77   9.00  15981233 HAJJ  33450558  413.73  174.57 -2.86 -2.30  5005
2011/01/30 02:57:04.02   3.60 601875663 ADEN  33450592  113.49  238.57  0.39 -0.30  5006
2011/01/30 02:57:04.02   3.60 601875663 ADEN  33450599  113.49  238.57 -0.22 -0.20  5007
2011/01/30 02:57:04.02   3.60 601875663 UDYN  33450612  191.92  176.03  0.04 -0.60  5008
2011/01/30 02:57:04.02   3.60 601875663 LBOS  33450610  220.10  214.65  0.05 -0.50  5009
2011/01/30 02:57:04.02   3.60 601875663 BDHA  33450595  250.16  219.58  1.78 -1.70  5010
2011/01/30 02:57:04.02   3.60 601875663 BDHA  33450602  250.16  219.58  0.34 -0.10  5011
2011/01/30 02:57:04.02   3.60 601875663 DHBB  33450605  260.65  187.12  2.36 -1.30  5012
2011/01/30 03:17:42.20  10.50 601875669 ADEN  33450664  136.37  230.76  0.95  0.10  5013
2011/01/30 03:17:42.20  10.50 601875669 UDYN  33450677  218.55  178.81  0.50  0.10  5014
2011/01/30 03:17:42.20  10.50 601875669 LBOS  33450675  247.48  212.75  2.69 -1.00  5015
2011/01/30 03:17:42.20  10.50 601875669 BDHA  33450667  276.81  217.40  1.30  1.10  5016
2011/01/30 03:17:42.20  10.50 601875669 HAJJ  33450672  413.47  173.90  1.89  2.40  5017
2011/01/30 03:19:26.49  10.00  17191286 ADEN  33450680  122.84  226.04 -1.28 -1.70  5018
2011/01/30 03:19:26.49  10.00  17191286 UDYN  33450694  218.66  174.31 -1.62 -1.90  5019
2011/01/30 03:19:26.49  10.00  17191286 LBOS  33450691  237.78  209.41 -0.55 -0.80  5020
2011/01/30 03:19:26.49  10.00  17191286 BDHA  33450683  265.92  214.61  0.31  0.10  5021
2011/01/30 03:19:26.49  10.00  17191286 DHBB  33450686  285.75  184.80  0.92  0.90  5022
2011/01/30 03:19:26.49  10.00  17191286 HAJJ  33450688  414.74  171.55 -1.43 -0.80  5023
2011/01/30 03:36:24.41   4.00  17191288 ADEN  33450760  131.43  240.20 -0.92 -1.20  5024
2011/01/30 03:36:24.41   4.00  17191288 UDYN  33450773  197.57  181.12  1.11 -1.00  5025
2011/01/30 03:36:24.41   4.00  17191288 BDHA  33450763  265.99  221.58  0.51  0.10  5026
2011/01/30 03:36:24.41   4.00  17191288 DHBB  33450766  269.30  190.57  1.85 -2.00  5027
2011/01/30 03:36:24.41   4.00  17191288 HAJJ  33450768  391.76  174.79  1.16  1.50  5028
2011/01/30 03:48:33.38   3.30  15981235 ATD   58764927  130.22   63.84 -2.49 -2.60  5029
2011/01/30 03:48:33.38   3.30  15981235 DHBB  33450789  285.09  190.23 -2.93 -3.10  5030
2011/01/30 03:48:33.38   3.30  15981235 DAMY  33960571  285.29  190.26  1.88  1.70  5031
2011/01/30 05:26:11.50  16.70 601875689 SANA  33450906   45.59  254.09  0.01 -0.20  5032
2011/01/30 05:26:11.50  16.70 601875689 HAJJ  33450902   51.66  155.91 -0.20 -0.40  5033
2011/01/30 05:26:11.50  16.70 601875689 DHBB  33450900  101.00  320.73 -0.30 -0.40  5034
2011/01/30 05:26:11.50  16.70 601875689 UDYN  33450910  146.60  352.77  0.87 -0.30  5035
2011/01/30 05:26:11.50  16.70 601875689 BDHA  33450897  239.17  306.96  2.73 -0.90  5036
2011/01/30 06:08:46.90  11.70 601875693 ADEN  33450959  139.96  232.58  0.12 -0.60  5037
2011/01/30 06:08:46.90  11.70 601875693 UDYN  33450971  217.28  180.26  1.80 -1.00  5038
2011/01/30 06:08:46.90  11.70 601875693 LBOS  33450969  249.51  213.96  1.34  1.00  5039
2011/01/30 06:08:46.90  11.70 601875693 BDHA  33450961  279.26  218.45  2.53 -2.00  5040
2011/01/30 06:08:46.90  11.70 601875693 DHBB  33450964  288.25  189.28  2.64 -2.00  5041
2011/01/30 06:08:46.90  11.70 601875693 HAJJ  33450966  411.70  174.64  1.82  2.40  5042
2011/01/30 06:28:48.77  10.00  17191292 OBO   21268964   61.46   90.13  1.01 -0.10  5043
2011/01/30 06:28:48.77  10.00  17191292 MCAD  21268965   75.64   68.11  1.15 -1.40  5044
2011/01/30 06:28:48.77  10.00  17191292 ATA   21268967   92.29   50.30  0.81 -0.90  5045
2011/01/30 06:28:48.77  10.00  17191292 TDD   21268966  105.27   79.08  0.09 -1.10  5046
2011/01/30 06:28:48.77  10.00  17191292 ATD   58765136  120.98   65.41 -0.37 -0.80  5047
2011/01/30 06:28:48.77  10.00  17191292 ATD   21268962  120.98   65.41  0.03 -0.80  5048
2011/01/30 06:28:48.77  10.00  17191292 SGH   21268969  146.72   65.61  0.97 -0.50  5049
2011/01/30 06:28:48.77  10.00  17191292 GBR   21268968  177.83   58.77  0.91 -0.90  5050
2011/01/30 06:28:48.77  10.00  17191292 UDYN  33451006  220.76  183.09 -1.81 -2.10  5051
2011/01/30 06:28:48.77  10.00  17191292 LBOS  33451004  258.39  215.58 -2.10 -2.30  5052
2011/01/30 06:28:48.77  10.00  17191292 BDHA  33450998  288.66  219.75 -2.11 -2.20  5053
2011/01/30 06:28:48.77  10.00  17191292 DHBB  33451001  293.33  191.29  0.11  0.10  5054
2011/01/30 06:28:48.77  10.00  17191292 HAJJ  33451003  413.96  176.18 -1.64 -1.00  5055
2011/01/30 07:25:14.07  10.00  17191299 ADEN  33451071  125.77  231.35 -1.20 -1.70  5056
2011/01/30 07:25:14.07  10.00  17191299 UDYN  33451084  211.15  176.77 -2.56 -2.90  5057
2011/01/30 07:25:14.07  10.00  17191299 LBOS  33451082  237.02  212.26 -0.99 -1.30  5058
2011/01/30 07:25:14.07  10.00  17191299 BDHA  33451074  266.21  217.16  0.31  0.10  5059
2011/01/30 07:25:14.07  10.00  17191299 DHBB  33451077  280.03  186.91  0.28  0.30  5060
2011/01/30 07:25:14.07  10.00  17191299 HAJJ  33451079  406.70  172.76 -1.41 -0.90  5061
2011/01/31 04:35:42.80   7.10 601875711 UDYN  33451267  212.98  183.84  2.13 -0.60  5062
2011/01/31 04:35:42.80   7.10 601875711 LBOS  33451265  253.39  217.05  1.38  1.00  5063
2011/01/31 04:35:42.80   7.10 601875711 BDHA  33451257  284.15  221.14  1.64  1.40  5064
2011/01/31 04:35:42.80   7.10 601875711 DHBB  33451260  286.03  192.06  2.42 -2.20  5065
2011/01/31 04:35:42.80   7.10 601875711 HAJJ  33451262  405.89  176.43  1.77  2.10  5066
2011/01/31 19:26:47.60  12.10 601875715 ADEN  33451330  151.71  239.15  1.32  0.10  5067
2011/01/31 19:26:47.60  12.10 601875715 UDYN  33451340  210.89  185.43  1.78 -0.90  5068
2011/01/31 19:26:47.60  12.10 601875715 LBOS  33451338  254.89  218.42  1.67  1.40  5069
2011/01/31 19:26:47.60  12.10 601875715 DHBB  33451336  284.80  193.29  2.49 -2.10  5070
2011/01/31 19:26:47.60  12.10 601875715 BDHA  33451333  286.07  222.33  1.55  1.40  5071
2011/02/01 11:24:30.88   4.00  15993436 OBO   21268973   83.47  102.17 -1.52 -1.50  5072
2011/02/01 11:24:30.88   4.00  15993436 MCAD  21268974   90.98   83.23 -0.45 -0.50  5073
2011/02/01 11:24:30.88   4.00  15993436 ATA   21268976  100.17   65.53  0.52 -0.40  5074
2011/02/01 11:24:30.88   4.00  15993436 TDD   21268975  123.54   88.86 -1.73 -1.70  5075
2011/02/01 11:24:30.88   4.00  15993436 ATD   58905445  134.26   75.83 -1.04 -1.40  5076
2011/02/01 11:24:30.88   4.00  15993436 SGH   21268978  159.72   74.35 -0.24 -1.10  5077
2011/02/01 11:24:30.88   4.00  15993436 GBR   21268977  187.74   66.56 -0.10 -0.80  5078
2011/02/01 11:24:30.88   4.00  15993436 LBOS  33451490  262.17  209.81 -2.49 -2.80  5079
2011/02/01 11:24:30.88   4.00  15993436 BDHA  33451483  290.38  214.53 -2.89 -3.10  5080
2011/02/01 11:24:30.88   4.00  15993436 DHBB  33451485  307.33  187.01 -2.29 -2.40  5081
2011/02/01 11:24:30.88   4.00  15993436 HAJJ  33451488  433.09  173.71 -3.13 -2.60  5082
2011/02/01 12:37:42.10  13.60 601875723 ADEN  33451526  109.57  232.26 -0.23 -0.40  5083
2011/02/01 12:37:42.10  13.60 601875723 UDYN  33451536  200.75  173.30  1.22  0.90  5084
2011/02/01 12:37:42.10  13.60 601875723 LBOS  33451534  221.18  211.32  1.21  1.00  5085
2011/02/01 12:37:42.10  13.60 601875723 BDHA  33451529  250.09  216.64  1.41  1.30  5086
2011/02/01 12:37:42.10  13.60 601875723 DHBB  33451532  267.47  184.76  2.71 -1.20  5087
2011/02/03 02:05:45.90  14.00 601875732 ADEN  33451615  139.04  234.06  1.12  0.20  5088
2011/02/03 02:05:45.90  14.00 601875732 UDYN  33451628  213.84  180.64  2.50 -0.10  5089
2011/02/03 02:05:45.90  14.00 601875732 LBOS  33451626  247.46  214.68  1.17  1.10  5090
2011/02/03 02:05:45.90  14.00 601875732 BDHA  33451618  277.46  219.12  1.21  1.20  5091
2011/02/03 02:05:45.90  14.00 601875732 DHBB  33451621  285.09  189.67  2.11  2.20  5092
2011/02/03 02:05:45.90  14.00 601875732 HAJJ  33451623  408.13  174.79  2.19  2.90  5093
2011/02/03 03:02:39.00   7.00 601875739 ADEN  33451710  137.86  234.90  0.29 -0.50  5094
2011/02/03 03:02:39.00   7.00 601875739 UDYN  33451718  211.51  180.70  0.96  0.50  5095
2011/02/03 03:02:39.00   7.00 601875739 LBOS  33451716  245.67  215.03  2.71 -0.90  5096
2011/02/03 03:02:39.00   7.00 601875739 BDHA  33451713  275.79  219.46  1.66  1.30  5097
2011/02/03 03:19:44.90  14.30 601875741 UDYN  33451744  215.50  179.74  2.07 -0.60  5098
2011/02/03 03:19:44.90  14.30 601875741 LBOS  33451742  246.94  213.82  0.92  0.80  5099
2011/02/03 03:19:44.90  14.30 601875741 BDHA  33451735  276.65  218.37  1.12  1.10  5100
2011/02/03 03:19:44.90  14.30 601875741 DHBB  33451738  286.19  188.96  2.39 -2.00  5101
2011/02/03 03:19:44.90  14.30 601875741 HAJJ  33451740  410.11  174.35  1.75  2.50  5102
2011/02/03 03:23:15.57  10.00  17191571 ATD   58908309  131.24   68.79  2.29  1.50  5103
2011/02/03 03:23:15.57  10.00  17191571 ADEN  33451746  142.67  230.35 -0.86 -1.60  5104
2011/02/03 03:23:15.57  10.00  17191571 UDYN  33451761  223.26  179.92  0.21 -0.10  5105
2011/02/03 03:23:15.57  10.00  17191571 LBOS  33451757  253.78  212.97 -0.73 -0.90  5106
2011/02/03 03:23:15.57  10.00  17191571 BDHA  33451749  283.17  217.49 -0.38 -0.50  5107
2011/02/03 03:23:15.57  10.00  17191571 DHBB  33451752  293.96  188.85  0.39  0.40  5108
2011/02/03 03:23:15.57  10.00  17191571 HAJJ  33451754  417.77  174.54  0.53  1.10  5109
2011/02/03 05:37:59.40   9.90 601875745 ADEN  33451799  143.09  235.16  1.11  0.10  5110
2011/02/03 05:37:59.40   9.90 601875745 UDYN  33451812  214.06  181.94  2.16 -0.60  5111
2011/02/03 05:37:59.40   9.90 601875745 LBOS  33451810  250.37  215.57  1.50  1.20  5112
2011/02/03 05:37:59.40   9.90 601875745 BDHA  33451802  280.65  219.87  1.73  1.50  5113
2011/02/03 05:37:59.40   9.90 601875745 DHBB  33451805  286.06  190.63  1.81  1.70  5114
2011/02/09 06:18:07.62  15.00 601123799 GBR   21268986  167.25  148.38 -1.50 -1.90  5115
2011/02/09 06:18:07.62  15.00 601123799 ATA   21268985  175.98  177.81 -1.58 -1.90  5116
2011/02/09 06:18:07.62  15.00 601123799 SGH   21268987  187.37  158.28 -1.79 -2.10  5117
2011/02/09 06:18:07.62  15.00 601123799 ATD   21268980  189.96  166.07 -1.83 -2.10  5118
2011/02/09 06:18:07.62  15.00 601123799 MCAD  21268983  206.70  178.35 -1.29 -1.50  5119
2011/02/09 06:18:07.62  15.00 601123799 LDLD  21268988  208.00  156.27 -1.69 -1.90  5120
2011/02/09 06:18:07.62  15.00 601123799 TDD   21268984  218.34  169.67 -1.62 -1.80  5121
2011/02/09 06:18:07.62  15.00 601123799 OBO   21268982  234.98  180.66 -1.51 -1.60  5122
2011/02/11 09:33:12.32   7.10  17192065 SGH   21269000   12.25   10.04 -0.48 -0.50  5123
2011/02/11 09:33:12.32   7.10  17192065 LDLD  21269001   17.07  104.42  0.70  0.70  5124
2011/02/11 09:33:12.32   7.10  17192065 ARO   21268998   21.42  275.99  0.25  0.30  5125
2011/02/11 09:33:12.32   7.10  17192065 ATD   21268990   21.50  274.58  0.24  0.20  5126
2011/02/11 09:33:12.32   7.10  17192065 TDD   21268994   40.07  224.21  0.95 -0.80  5127
2011/02/11 09:33:12.32   7.10  17192065 GBR   21268996   48.29   25.04 -0.46 -0.50  5128
2011/02/11 09:33:12.32   7.10  17192065 ATA   21268995   61.32  279.53 -0.45 -0.50  5129
2011/02/11 09:33:12.32   7.10  17192065 MCAD  21268993   64.53  251.38 -0.30 -0.30  5130
2011/02/11 09:33:12.32   7.10  17192065 OBO   21268992   85.25  234.93 -0.47 -0.50  5131
2011/02/11 09:33:12.32   7.10  17192065 UDYN  33452175  304.78  207.80 -1.67 -1.70  5132
2011/02/11 09:33:12.32   7.10  17192065 LBOS  33452173  382.51  227.19 -0.69 -0.50  5133
2011/02/11 09:33:12.32   7.10  17192065 DHBB  33452168  385.59  209.06 -1.99 -1.70  5134
2011/02/11 09:33:12.32   7.10  17192065 BDHA  33452165  415.95  229.19 -0.18  0.10  5135
2011/02/12 14:55:23.20   5.30 601875779 UDYN  33452190  206.50  183.30  1.84 -0.70  5136
2011/02/12 14:55:23.20   5.30 601875779 LBOS  33452188  246.90  217.50  1.44  0.90  5137
2011/02/12 14:55:23.20   5.30 601875779 BDHA  33452180  277.81  221.63  1.46  1.10  5138
2011/02/12 14:55:23.20   5.30 601875779 DHBB  33452183  279.34  191.85  2.66 -1.70  5139
2011/02/12 14:55:23.20   5.30 601875779 HAJJ  33452185  399.72  176.04  1.76  2.10  5140
2011/02/12 17:18:23.21  10.00  16339726 ADEN  33452246  124.12  231.32 -2.20 -3.00  5141
2011/02/12 17:18:23.21  10.00  16339726 LBOS  33452257  235.48  212.11 -2.40 -2.70  5142
2011/02/12 17:18:23.21  10.00  16339726 BDHA  33452249  264.62  217.05 -1.38 -1.60  5143
2011/02/12 17:18:23.21  10.00  16339726 DHBB  33452252  278.91  186.66 -2.92 -3.00  5144
2011/02/12 17:18:23.21  10.00  16339726 HAJJ  33452254  405.91  172.56 -4.02 -3.50  5145
2011/02/13 02:08:44.40   3.70 601875798 LBOS  33452381  247.25  212.90  1.37  0.80  5146
2011/02/13 02:08:44.40   3.70 601875798 BDHA  33452373  276.64  217.55  1.49  1.10  5147
2011/02/13 02:08:44.40   3.70 601875798 HAJJ  33452378  412.87  173.95  1.25  1.60  5148
2011/02/16 07:58:12.00  12.00 601875801 ADEN  33452431  118.93  235.52 -0.12 -0.50  5149
2011/02/16 07:58:12.00  12.00 601875801 LBOS  33452441  227.50  213.73  1.16  0.90  5150
2011/02/16 07:58:12.00  12.00 601875801 BDHA  33452433  257.23  218.63  1.09  1.00  5151
2011/02/17 11:33:54.70   4.00  16398405 ATD   58935575  136.51   75.10  0.85 -0.10  5152
2011/02/17 11:33:54.70   4.00  16398405 LBOS  33452475  259.36  209.73 -2.58 -2.90  5153
2011/02/17 11:33:54.70   4.00  16398405 BDHA  33452468  287.54  214.50 -2.23 -2.50  5154
2011/02/17 11:33:54.70   4.00  16398405 DHBB  33452471  304.89  186.74 -2.13 -2.20  5155
2011/02/17 12:09:29.94   2.50  17192415 ATD   58935632  139.68   69.41 -0.25 -1.20  5156
2011/02/17 12:09:29.94   2.50  17192415 UDYN  33452508  221.76  177.76 -0.10 -0.60  5157
2011/02/17 12:09:29.94   2.50  17192415 LBOS  33452506  247.89  211.57  1.31  0.90  5158
2011/02/18 03:02:21.56  10.00  16305019 ATD   58936711  144.75   74.58 -1.03 -1.80  5159
2011/02/18 03:02:21.56  10.00  16305019 LBOS  33452582  252.66  208.63 -2.26 -2.50  5160
2011/02/18 03:02:21.56  10.00  16305019 BDHA  33452574  280.45  213.63 -3.35 -3.40  5161
2011/02/18 03:02:21.56  10.00  16305019 DHBB  33452577  300.69  185.39 -1.00 -0.90  5162
2011/02/18 03:02:21.56  10.00  16305019 HAJJ  33452580  428.60  172.40 -3.04 -2.40  5163
2011/02/18 04:29:09.80  19.60 601875807 ADEN  33452586  113.67  231.65 -0.59 -0.90  5164
2011/02/18 04:29:09.80  19.60 601875807 UDYN  33452594  203.91  174.11  1.76 -0.80  5165
2011/02/18 04:29:09.80  19.60 601875807 LBOS  33452593  225.42  211.41  1.44  1.30  5166
2011/02/18 04:31:44.30  18.10 601875808 ADEN  33452596  123.75  223.81 -0.09 -0.60  5167
2011/02/18 04:31:44.30  18.10 601875808 UDYN  33452603  222.96  173.72  1.53 -1.40  5168
2011/02/18 04:31:44.30  18.10 601875808 LBOS  33452601  239.98  208.37  1.75 -1.60  5169
2011/02/18 12:27:16.91   4.00  16398479 ATD   58937420  146.05   71.67 -1.63 -2.50  5170
2011/02/18 12:27:16.91   4.00  16398479 UDYN  33452630  225.36  175.81 -2.82 -3.30  5171
2011/02/18 12:27:16.91   4.00  16398479 DHBB  33452627  293.38  185.70 -2.45 -2.60  5172
2011/02/18 12:27:16.91   4.00  16398479 HAJJ  33452629  421.11  172.39 -3.79 -3.40  5173
2011/02/19 06:03:50.00  16.30 601875818 ADEN  33452742  120.68  217.08 -0.88 -1.30  5174
2011/02/19 06:03:50.00  16.30 601875818 LBOS  33452749  240.44  204.88  2.30 -1.30  5175
2011/02/19 06:03:50.00  16.30 601875818 BDHA  33452745  266.78  210.51  2.43 -1.80  5176
2011/02/19 06:17:52.32  10.00  17192520 ADEN  33452751   92.68  222.07 -2.38 -2.40  5177
2011/02/19 06:17:52.32  10.00  17192520 ATD   58938988  183.91   67.85 -1.64 -2.20  5178
2011/02/19 06:17:52.32  10.00  17192520 LBOS  33452760  211.04  205.41 -0.25 -0.60  5179
2011/02/19 06:17:52.32  10.00  17192520 DHBB  33452754  268.34  179.53  2.03 -1.90  5180
2011/02/19 11:19:44.30  10.00  16398543 ATD   58939461  144.12   79.82 -0.14 -1.60  5181
2011/02/19 11:19:44.30  10.00  16398543 LBOS  33452818  263.09  206.84 -1.15 -1.30  5182
2011/02/19 11:19:44.30  10.00  16398543 BDHA  33452811  290.14  211.84 -3.14 -3.20  5183
2011/02/19 11:19:44.30  10.00  16398543 DHBB  33452814  313.44  184.75 -0.54 -0.40  5184
2011/02/19 11:19:44.30  10.00  16398543 HAJJ  33452816  441.79  172.34 -2.58 -1.90  5185
2011/02/19 15:02:35.07  10.00  16398555 ATD   58939845  158.63   74.18 -0.83 -1.50  5186
2011/02/19 15:02:35.07  10.00  16398555 UDYN  33452855  229.38  172.41  1.27 -1.70  5187
2011/02/19 15:02:35.07  10.00  16398555 LBOS  33452853  242.33  206.49 -0.45 -0.70  5188
2011/02/19 15:02:35.07  10.00  16398555 BDHA  33452845  269.31  211.92 -0.54 -0.70  5189
2011/02/19 15:02:35.07  10.00  16398555 DHBB  33452848  294.91  182.98  1.86 -2.70  5190
2011/02/19 15:02:35.07  10.00  16398555 HAJJ  33452851  425.74  170.60 -0.06  0.60  5191
2011/02/19 15:02:35.07  10.00  16398555 FURI  32565894  695.78   61.61  1.86  2.30  5192
2011/02/21 00:39:38.34   4.00  17192609 ADEN  33452917  130.14  216.93 -2.48 -2.70  5193
2011/02/21 00:39:38.34   4.00  17192609 UDYN  33452932  238.51  172.33 -1.71 -2.10  5194
2011/02/21 00:39:38.34   4.00  17192609 LBOS  33452928  249.76  205.26 -2.49 -2.90  5195
2011/02/21 00:39:38.34   4.00  17192609 BDHA  33452920  276.21  210.66 -2.08 -2.40  5196
2011/02/21 00:39:38.34   4.00  17192609 DHBB  33452923  303.84  182.60 -0.42 -0.50  5197
2011/02/21 00:39:38.34   4.00  17192609 HAJJ  33452925  434.88  170.60 -2.40 -1.90  5198
2011/02/21 03:02:24.07  10.00  17192614 ADEN  33452966  109.35  220.01 -1.82 -1.80  5199
2011/02/21 03:02:24.07  10.00  17192614 LBOS  33452977  228.07  205.65 -0.78 -1.10  5200
2011/02/21 03:02:24.07  10.00  17192614 BDHA  33452969  254.77  211.47 -0.90 -1.10  5201
2011/02/21 03:02:24.07  10.00  17192614 DHBB  33452972  283.32  181.20 -0.33 -0.30  5202
2011/02/21 03:02:24.07  10.00  17192614 HAJJ  33452974  416.33  169.09 -2.53 -1.90  5203
2011/02/21 03:02:24.07  10.00  17192614 FURI  32565902  709.46   61.19 -1.09 -0.70  5204
2011/02/21 18:49:13.98   7.70  17192652 ADEN  33453008  105.09  233.34  0.05  0.10  5205
2011/02/21 18:49:13.98   7.70  17192652 UDYN  33453018  196.76  172.48 -0.45 -0.90  5206
2011/02/21 18:49:13.98   7.70  17192652 BDHA  33453011  245.22  216.81 -0.55 -0.90  5207
2011/02/21 18:49:13.98   7.70  17192652 HAJJ  33453015  393.14  170.49 -1.02 -0.60  5208
2011/02/21 18:49:13.98   7.70  17192652 FURI  32565907  707.75   59.14  1.29  1.70  5209
2011/02/25 03:37:21.20  20.70 601875842 ADEN  33453132   81.87  200.39 -0.41 -0.30  5210
2011/02/25 03:37:21.20  20.70 601875842 LBOS  33453140  206.59  196.05  1.25  1.10  5211
2011/02/25 03:37:21.20  20.70 601875842 UDYN  33453142  224.50  158.78  0.99  1.00  5212
2011/02/25 03:37:21.20  20.70 601875842 BDHA  33453135  229.21  203.50  1.33  1.30  5213
2011/02/25 22:29:51.74  10.00  16363025 ADEN  33453144  125.25  215.77 -1.96 -2.50  5214
2011/02/25 22:29:51.74  10.00  16363025 ATD   58951976  163.32   77.05 -1.90 -2.60  5215
2011/02/25 22:29:51.74  10.00  16363025 UDYN  33453160  236.87  171.06 -2.20 -2.40  5216
2011/02/25 22:29:51.74  10.00  16363025 LBOS  33453155  245.49  204.45 -1.67 -1.90  5217
2011/02/25 22:29:51.74  10.00  16363025 BDHA  33453147  271.62  210.02 -1.41 -1.50  5218
2011/02/25 22:29:51.74  10.00  16363025 DHBB  33453150  301.26  181.68  0.33  0.40  5219
2011/02/25 22:29:51.74  10.00  16363025 HAJJ  33453152  433.37  169.91 -2.46 -1.80  5220
2011/03/13 14:08:10.57   4.00  16407518 ADEN  33453570  111.74  233.96 -0.90 -0.90  5221
2011/03/13 14:08:10.57   4.00  16407518 UDYN  33453582  199.02  174.31  1.67 -0.50  5222
2011/03/13 14:08:10.57   4.00  16407518 LBOS  33453580  221.99  212.32  1.24 -1.50  5223
2011/03/13 14:08:10.57   4.00  16407518 BDHA  33453573  251.25  217.50  2.63 -0.90  5224
2011/03/13 14:08:10.57   4.00  16407518 DHBB  33453576  266.46  185.57  2.47 -1.30  5225
2011/03/13 14:08:10.57   4.00  16407518 DAMY  42259498  266.64  185.60  1.65 -2.20  5226
2011/03/13 14:08:10.57   4.00  16407518 HAJJ  33453577  395.11  171.41  1.75  2.10  5227
2011/03/13 14:27:01.90   5.80 601875872 ADEN  33453595  131.95  228.55 -0.34 -0.80  5228
2011/03/13 14:27:01.90   5.80 601875872 UDYN  33453608  219.90  177.07  1.31  0.90  5229
2011/03/13 14:27:01.90   5.80 601875872 LBOS  33453606  244.85  211.30  2.54 -0.80  5230
2011/03/13 14:27:01.90   5.80 601875872 BDHA  33453598  273.67  216.16  0.58  0.30  5231
2011/03/13 14:32:57.80  14.70 601875873 ADEN  33453610  136.37  217.64  1.73  0.20  5232
2011/03/13 14:32:57.80  14.70 601875873 LBOS  33453619  255.52  205.91  0.89  0.90  5233
2011/03/13 14:32:57.80  14.70 601875873 BDHA  33453613  282.21  211.14  1.65  1.70  5234
2011/03/13 14:41:59.30  11.00 601875874 ADEN  33453621  122.09  228.03 -1.05 -1.50  5235
2011/03/13 14:41:59.30  11.00 601875874 UDYN  33453632  214.82  174.84  1.76 -0.90  5236
2011/03/13 14:41:59.30  11.00 601875874 BDHA  33453624  264.29  215.47  2.68 -1.20  5237
2011/03/13 14:41:59.30  11.00 601875874 DHBB  33453627  282.34  185.34  2.50 -1.80  5238
2011/03/13 14:41:59.30  11.00 601875874 HAJJ  33453629  410.80  171.80  1.43  2.00  5239
2011/03/13 14:54:52.00  14.50 601875875 ADEN  33453634  126.35  224.87 -0.90 -1.50  5240
2011/03/13 14:54:52.00  14.50 601875875 UDYN  33453642  222.83  174.61  2.15 -0.70  5241
2011/03/13 14:54:52.00  14.50 601875875 LBOS  33453640  241.85  209.06  1.62  1.50  5242
2011/03/13 15:08:37.80   7.30 601875879 ADEN  33453677  127.06  226.72 -0.61 -1.00  5243
2011/03/13 15:08:37.80   7.30 601875879 UDYN  33453686  220.10  175.42  1.37  1.00  5244
2011/03/13 15:08:37.80   7.30 601875879 LBOS  33453684  241.39  210.04  1.05  0.70  5245
2011/03/13 15:12:53.50   6.70 601875880 ADEN  33453688  142.67  229.41  0.22 -0.60  5246
2011/03/13 15:12:53.50   6.70 601875880 LBOS  33453696  254.48  212.46  1.77  1.50  5247
